Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RD1H2026-595-4","Lapsley Rd","Lapsley Rd 92 m Southeast of Sheppard Ave E to 96 m Northwest of Burrows Hall Blvd","SCARBOROUGH","43.795450","-79.226940","Local Road","1","0","Toronto Hydro","1775140009000","1778238007000","1775127600000","1781823600000","Daily","0","","","Toronto Hydro","Valard Construction LP","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Sheppard Ave E","Burrows Hall Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.226940,43.795450],[-79.226720,43.795340]","Low","Low"
"Tor-RD1H2026-326-8","Claremont St","Claremont St 26 m South of Bellwoods Pl to 40 m South of Bellwoods Pl","TORONTO","43.649450","-79.410910","Local Road","1","0","Toronto Hydro","1776953214000","1778238007000","1772452800000","1778875200000","Daily","0","","","Toronto Hydro","Tristar Electric Inc","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Bellwoods Pl","Bellwoods Pl","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.410910,43.649450],[-79.410870,43.649330]","Low","Low"
"Tor-RD52026-712","Arlington Ave","Arlington Ave 47 m South of Valewood Ave to 46 m North of Hursting Ave","YORK","43.686060","-79.430770","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1774622828000","1778238007000","1774868400000","1778799600000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","OJCR Construction LTD","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Sani Main Repair","No","Valewood Ave","Hursting Ave","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.430770,43.686060],[-79.430710,43.685920]","Low","Low"
"Tor-RD1H2026-326-10","Claremont St","Claremont St 59 m North of Ln N Robinson W Claremont to 40 m North of Ln N Robinson W Claremont","TORONTO","43.648780","-79.410650","Local Road","1","0","Toronto Hydro","1776953223000","1778238007000","1772452800000","1778875200000","Daily","0","","","Toronto Hydro","Tristar Electric Inc","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Ln N Robinson W Claremont","Ln N Robinson W Claremont","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.410650,43.648780],[-79.410630,43.648740],[-79.410590,43.648620]","Low","Low"
"Tor-RD042026-577-2","Sentinel Rd","Sentinel Rd at Finch Ave W to 30 m South of Finch Ave W","NORTH YORK","43.761060","-79.500000","Local Road","1","0","Metrolinx","1778157954000","1778238007000","1778238000000","1778533200000","Continuous","0","","","Metrolinx","Mosaic Transit Group","Metrolinx","Toronto-TMC: MTC to perform sidewalk works at the SW Corner of Sentinel & Finch. To facilitate for work zone, WB Curb lane, West crosswalk (Partially) and South crosswalk will remain closed overnight until works are complete. Please note Black creek crossing will remain open for pedestrians to ensure they can access apartments and school on south side between Black creek crossing and Sentinel & Finch.","No","Finch Ave W","Finch Ave W","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.500000,43.761060],[-79.499960,43.760930],[-79.499930,43.760830],[-79.499920,43.760800]","Low","Low"
"Tor-RD1H2026-661-2","Flemington Rd","Flemington Rd 3 m South of Ranee Ave to 31 m South of Ranee Ave","NORTH YORK","43.723260","-79.448640","Local Road","1","0","Toronto Hydro","1777297509000","1778238007000","1777287600000","1778281200000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Ranee Ave","Ranee Ave","","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.448640,43.723260],[-79.448540,43.723020]","Low","Low"
"Tor-RD1H2026-770-1","Ardmore Rd","Ardmore Rd 10 m West of Spadina Rd to 11 m East of Bathurst St","TORONTO","43.695180","-79.415530","Local Road","1","0","Toronto Hydro","1777556239000","1778238007000","1777892400000","1784318400000","Weekdays","0","","","Toronto Hydro","Powerline plus","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Spadina Rd","Bathurst St","","ONE_DIRECTION","CONSTRUCTION","","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415530,43.695180],[-79.416560,43.694950],[-79.416560,43.694950],[-79.417750,43.694710],[-79.417750,43.694710],[-79.418930,43.694470],[-79.418930,43.694470],[-79.420130,43.694210],[-79.420130,43.694210],[-79.421410,43.693960],[-79.421410,43.693960],[-79.422450,43.693740]","Low","Low"
"Tor-RD1H2026-538-8","Bremner Blvd","Bremner Blvd at Navy Wharf Crt to 42 m East of Navy Wharf Crt","TORONTO","43.640750","-79.391500","Minor Arterial Road","1","0","Toronto Hydro","1774548181000","1778238007000","1774868400000","1779076740000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: AmendmentRequest","No","Navy Wharf Crt","Navy Wharf Crt","","ONE_DIRECTION","CONSTRUCTION","","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.391500,43.640750],[-79.390990,43.640660]","Low","Low"
"Tor-RD1H2026-538-9","Bremner Blvd","Bremner Blvd 94 m West of Van De Water Cres to Navy Wharf Crt","TORONTO","43.640500","-79.389980","Minor Arterial Road","1","0","Toronto Hydro","1774548181000","1778238007000","1774868400000","1779076740000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: AmendmentRequest","No","Van De Water Cres","Navy Wharf Crt","","ONE_DIRECTION","CONSTRUCTION","","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.389980,43.640500],[-79.390010,43.640500],[-79.390010,43.640500],[-79.391500,43.640750]","Low","Low"
"Tor-RD1H2026-538-10","Navy Wharf Crt","Navy Wharf Crt at Bremner Blvd to 33 m South of Bremner Blvd","TORONTO","43.640750","-79.391500","Minor Arterial Road","1","0","Toronto Hydro","1774548181000","1778238007000","1774868400000","1779076740000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: AmendmentRequest","No","Bremner Blvd","Bremner Blvd","","ONE_DIRECTION","CONSTRUCTION","","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.391500,43.640750],[-79.391400,43.640460]","Low","Low"
"Tor-RD1H2026-538-7","Navy Wharf Crt","Navy Wharf Crt 34 m South of Bremner Blvd to Bremner Blvd","TORONTO","43.640450","-79.391400","Local Road","1","0","Toronto Hydro","1774548181000","1778238007000","1774868400000","1779076740000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: AmendmentRequest","No","Bremner Blvd","Bremner Blvd","","ONE_DIRECTION","CONSTRUCTION","","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","07:00-23:59","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.391400,43.640450],[-79.391500,43.640750]","Low","Low"
"Tor-RD1H2026-609-2","Gemshaw Cres","Gemshaw Cres 67 m South of Wickson Trl to 77 m South of Wickson Trl","SCARBOROUGH","43.800350","-79.211470","Local Road","1","0","Toronto Hydro","1775828534000","1778238007000","1777287600000","1778270400000","Weekdays","0","","","Toronto Hydro","Powerline Plus","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: AmendmentRequest","No","Wickson Trl","Wickson Trl","","ONE_DIRECTION","CONSTRUCTION","","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.211470,43.800350],[-79.211460,43.800310],[-79.211440,43.800280],[-79.211440,43.800260]","Low","Low"
"Tor-RD042026-342-5","Riverdale Ave","Riverdale Ave at Pape Ave to 66 m West of Pape Ave","TORONTO","43.671270","-79.341720","Minor Arterial Road","1","0","Metrolinx","1774548213000","1778238007000","1774868400000","1785445200000","Daily","0","","","Metrolinx","Pape North Connect","Metrolinx","Toronto-TMC: Ontario Line - PTUS","No","Pape Ave","Pape Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.341720,43.671270],[-79.341840,43.671180],[-79.342480,43.671050]","Low","Low"
"Tor-RD042026-342-6","Pape Ave","Pape Ave 7 m North of end of road to 15 m South of Riverdale Ave","TORONTO","43.669760","-79.341100","Unknown","1","0","Metrolinx","1774548213000","1778238007000","1774868400000","1785445200000","Daily","0","","","Metrolinx","Pape North Connect","Metrolinx","Toronto-TMC: Ontario Line - PTUS","No","road","Riverdale Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.341100,43.669760],[-79.341170,43.669940],[-79.341170,43.669940],[-79.341310,43.670250],[-79.341310,43.670250],[-79.341670,43.671140]","Low","Low"
"Tor-RD042026-342-7","Langley Ave","Langley Ave 3 m West of Pape Ave to 2 m West of Ln W Pape S Langley","TORONTO","43.670240","-79.341340","Local Road","1","0","Metrolinx","1774548213000","1778238007000","1774868400000","1785445200000","Daily","0","","","Metrolinx","Pape North Connect","Metrolinx","Toronto-TMC: Ontario Line - PTUS","No","Pape Ave","Ln W Pape S Langley","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.341340,43.670240],[-79.341850,43.670130],[-79.341850,43.670130],[-79.341880,43.670130]","Low","Low"
"Tor-RD52026-1466-1","Clovelly Ave","Clovelly Ave 9 m West of Oakwood Ave to 6 m East of Glenholme Ave","YORK","43.694960","-79.441930","Local Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778011947000","1778238007000","1777892400000","1779485400000","Weekdays","0","","","{"tabledata":[{"Option":"Transportation Services"","Il Duca Contracting Inc.","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: New Sidewalk, Curb and Road Reconstruction on Clovelly Ave from Oakwood Ave to Glenholme Ave","No","Oakwood Ave","Glenholme Ave","","ONE_DIRECTION","CONSTRUCTION","","07:00-17:30","07:00-17:30","07:00-17:30","07:00-17:30","07:00-17:30","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.441930,43.694960],[-79.442300,43.694880],[-79.442300,43.694880],[-79.444250,43.694450]","Low","Low"
"Tor-RD052025-1044-8","Sorauren Ave","Sorauren Ave 5 m North of Fern Ave to 3 m South of Wright Ave","TORONTO","43.645630","-79.443200","Local Road","1","0","Transportation Services","1757590052000","1778238007000","1776078000000","1783717200000","Daily","0","","","Transportation Services","Nelli Construction","Transportation Services","Toronto-TMC: watermain replacement from queen st w to dundas st w, we will only occupy south bound lane of one block at a time but road closed local traffic only to minimize through passing vehicles. TCP will be present along with PDOs when required. 

Watermain installation from Sept 2025-Dec 2025, Permanent restoration to take place from april 2026-june 2026.","No","Fern Ave","Wright Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443200,43.645630],[-79.443520,43.646430]","Low","Low"
"Tor-RD052025-1044-9","Sorauren Ave","Sorauren Ave 8 m North of Wright Ave to 5 m North of Fermanagh Ave","TORONTO","43.646530","-79.443560","Local Road","1","0","Transportation Services","1757590052000","1778238007000","1776078000000","1783717200000","Daily","0","","","Transportation Services","Nelli Construction","Transportation Services","Toronto-TMC: watermain replacement from queen st w to dundas st w, we will only occupy south bound lane of one block at a time but road closed local traffic only to minimize through passing vehicles. TCP will be present along with PDOs when required. 

Watermain installation from Sept 2025-Dec 2025, Permanent restoration to take place from april 2026-june 2026.","No","Wright Ave","Fermanagh Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443560,43.646530],[-79.443880,43.647340],[-79.443880,43.647340],[-79.443890,43.647380]","Low","Low"
"Tor-RD052025-1044-13","Sorauren Ave","Sorauren Ave 5 m North of Columbus Ave to 20 m South of Dundas St W","TORONTO","43.650520","-79.445100","Local Road","1","0","Transportation Services","1757590052000","1778238007000","1776078000000","1783717200000","Daily","0","","","Transportation Services","Nelli Construction","Transportation Services","Toronto-TMC: watermain replacement from queen st w to dundas st w, we will only occupy south bound lane of one block at a time but road closed local traffic only to minimize through passing vehicles. TCP will be present along with PDOs when required. 

Watermain installation from Sept 2025-Dec 2025, Permanent restoration to take place from april 2026-june 2026.","No","Columbus Ave","Dundas St W","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445100,43.650520],[-79.445290,43.651020]","Low","Low"
"Tor-RD1H2026-326-3","Claremont St","Claremont St 32 m South of Claremont Pl to 52 m South of Claremont Pl","TORONTO","43.650560","-79.411350","Local Road","1","0","Toronto Hydro","1776953205000","1778238007000","1772452800000","1778875200000","Daily","0","","","Toronto Hydro","Tristar Electric Inc","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Claremont Pl","Claremont Pl","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.411350,43.650560],[-79.411290,43.650380]","Low","Low"
"Tor-RD1H2026-772","Huron St","Huron St 11 m North of Baldwin St to 8 m South of Baldwin St","TORONTO","43.655380","-79.396990","Local Road","1","0","Toronto Hydro","1777395692000","1778238007000","1777719600000","1778875200000","Daily","0","","","Toronto Hydro","Tristar Electric Inc","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Baldwin St","Baldwin St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.396990,43.655380],[-79.396950,43.655280],[-79.396950,43.655280],[-79.396920,43.655210]","Low","Low"
